customer_id,customer_name,phone,email,gender,age,province_code,province_name,member_level,id_card,register_time,updated_at
C006233,吴静,15070188878,userC006233@gmail.com,男,62,340000,安徽省,普通会员,540000198302239814,2022-01-07 23:18:52,2025-11-03 00:43:09
C006234,刘洋,15254562952,userC006234@163.com,女,63,630000,青海省,普通会员,420000196510176515,2020-06-13 12:59:01,2023-05-23 10:04:25
C006235,赵芳,19021676991,userC006235@gmail.com,未知,55,150000,内蒙古自治区,金卡会员,110000198010096337,2024-11-25 21:33:03,2025-06-06 19:05:08
C006236,刘涛,19989678104,userC006236@gmail.com,未知,74,420000,湖北省,普通会员,640000196309012255,2023-04-09 09:18:28,2025-05-06 02:02:33
C006237,何伟,17518208558,userC006237@163.com,女,23,210000,辽宁省,金卡会员,620000196503072467,2023-07-19 15:28:01,2023-08-07 13:56:19
C006238,何华,15470831891,userC006238@example.com,女,23,440000,广东省,金卡会员,710000199302180680,2023-02-24 12:11:50,2023-04-02 19:20:43
C006239,黄军,13118256210,userC006239@163.com,女,19,,云南省,金卡会员,220000198106229809,2021-09-20 03:52:32,2022-08-07 23:22:31
C006240,王秀英,,userC006240@163.com,男,49,500000,重庆市,普通会员,120000198304285079,2023-10-13 07:38:25,2025-12-04 08:01:35
C006241,李敏,19559580392,userC006241@example.com,女,46,440000,广东省,银卡会员,360000200711166376,2020-09-26 21:54:16,2025-02-17 17:55:26
C006242,林静,15818975043,userC006242@qq.com,女,51,410000,河南省,银卡会员,420000197911031304,2020-08-02 12:15:18,2022-12-03 12:57:50
C006243,陈杰,18293236730,userC006243@gmail.com,男,41,370000,山东省,钻石会员,650000197409125760,2020-09-13 08:42:47,2023-11-10 00:47:00
C006244,高杰,13479758457,userC006244@gmail.com,未知,39,230000,黑龙江省,金卡会员,220000196811128957,2025-04-21 07:54:45,2025-07-29 06:47:01
C006245,徐磊,17897980334,userC006245@qq.com,男,67,650000,新疆维吾尔自治区,银卡会员,500000197704220604,2023-08-21 03:53:39,2025-12-18 23:17:35
C006246,林娟,17014490319,userC006246@outlook.com,女,55,330000,浙江省,金卡会员,610000197305146110,2020-11-25 09:06:43,2021-10-09 21:04:48
C006247,杨洋,13001323888,userC006247@outlook.com,男,72,320000,江苏省,钻石会员,140000198103233745,2020-08-30 20:27:24,2022-01-26 13:59:50
C006248,陈芳,18378986618,userC006248@example.com,男,41,620000,甘肃省,普通会员,810000198605167772,2020-03-15 08:40:04,2023-01-24 22:30:57
C006249,陈洋,19124930534,userC006249@qq.com,女,16,810000,香港特别行政区,普通会员,540000197505317114,2025-08-19 05:08:04,2025-11-10 01:22:52
C006250,刘娟,18079412953,userC006250@example.com,女,50,520000,贵州省,钻石会员,500000200012032305,2021-05-21 05:34:24,2021-12-10 04:32:37
C006251,林娜,17377658677,userC006251@outlook.com,女,32,150000,内蒙古自治区,钻石会员,460000197012203476,2024-06-10 22:26:04,2024-08-15 02:23:36
C006252,朱秀英,15738806550,userC006252@gmail.com,女,39,650000,新疆维吾尔自治区,金卡会员,410000198904078967,2021-07-13 15:06:04,2025-04-23 04:08:54
C006253,周磊,15339002130,userC006253@163.com,未知,61,410000,河南省,钻石会员,370000197403254857,2024-06-12 05:50:53,2024-10-04 17:22:25
C006254,赵强,19770127280,userC006254@outlook.com,女,43,810000,香港特别行政区,金卡会员,810000198310249106,2020-06-10 11:14:08,2022-10-22 08:14:26
C006255,何军,18043968672,userC006255@gmail.com,男,47,650000,新疆维吾尔自治区,普通会员,350000199905176101,2021-08-09 21:32:02,2023-10-17 16:33:57
C006256,张伟,13200973496,userC006256@163.com,未知,48,340000,安徽省,普通会员,360000198204045870,2024-06-29 22:10:11,2025-01-26 11:16:45
C006257,吴华,17405975700,userC006257@example.com,未知,43,650000,新疆维吾尔自治区,金卡会员,360000198612194679,2022-08-10 01:18:25,2024-06-15 13:23:17
C006258,何磊,15059053485,userC006258@163.com,未知,43,320000,江苏省,普通会员,710000197907068070,2022-07-07 08:05:27,2024-04-18 01:03:44
C006259,李芳,15240465073,userC006259@outlook.com,未知,59,650000,新疆维吾尔自治区,普通会员,120000197911304335,2025-10-28 10:51:59,2025-12-12 20:50:47
C006260,孙华,13634001356,userC006260@163.com,女,45,710000,台湾省,金卡会员,450000199705287711,2025-10-16 09:35:42,2025-10-27 16:43:05
C006261,林敏,13213417073,userC006261@example.com,女,36,150000,内蒙古自治区,普通会员,520000199311261421,2022-03-16 13:12:05,2024-09-06 14:58:54
C006262,徐磊,15696353854,userC006262@example.com,男,72,630000,青海省,钻石会员,410000198805281303,2024-07-13 06:10:40,2025-10-29 16:43:51
C006263,高娜,18827064471,userC006263@gmail.com,未知,60,500000,重庆市,金卡会员,510000200511282131,2023-09-05 22:58:08,2025-06-28 11:57:45
C006264,林娜,15454075667,userC006264@gmail.com,未知,56,230000,黑龙江省,金卡会员,340000198205022937,2020-03-22 02:39:54,2021-02-13 09:37:11
C006265,黄勇,18586785451,userC006265@example.com,未知,29,440000,广东省,普通会员,320000196612269069,2022-02-25 02:20:51,2022-06-26 22:35:47
C006266,李勇,19832930276,userC006266@outlook.com,男,26,230000,黑龙江省,普通会员,,2022-10-01 08:42:18,2023-06-16 20:58:17
C006267,高敏,15652885728,userC006267@163.com,男,71,440000,广东省,普通会员,330000198107206650,2025-01-31 19:57:43,2025-02-16 16:38:30
C006268,朱磊,13017632201,userC006268@gmail.com,女,59,120000,天津市,普通会员,540000200405275441,2023-08-26 13:19:40,2025-03-15 07:31:01
C006269,何华,19538093187,userC006269@163.com,女,70,640000, 宁夏回族自治区,普通会员,110000198206131830,2025-04-30 05:01:39,2025-06-27 10:45:38
C006270,张杰,15197593158,userC006270@163.com,未知,32,110000,北京市,钻石会员,230000199804231628,2025-08-09 01:28:59,2025-09-12 05:52:16
C006271,周芳,17295247067,userC006271@gmail.com,未知,70,220000,吉林省,金卡会员,810000197106219680,2024-06-13 22:24:06,2025-10-08 06:34:34
C006272,朱杰,17740353323,userC006272@outlook.com,男,30,210000,辽宁省,金卡会员,810000198110116736,2020-11-01 18:59:05,2021-01-17 14:59:34
C006273,杨静,,userC006273@qq.com,男,20,500000,重庆市,金卡会员,140000197209301046,2021-07-03 12:50:13,2023-11-05 07:38:58
C006274,朱静,15538257761,userC006274@example.com,男,59,610000,陕西省,普通会员,130000199910264443,2025-11-16 16:33:34,2025-12-21 23:28:40
C006275,孙伟,13489332275,userC006275@outlook.com,男,19,350000,福建省,普通会员,130000200707063440,2023-09-04 08:52:34,2023-12-28 16:01:13
C006276,刘秀英,18747601952,userC006276@qq.com,女,33,340000,安徽省,银卡会员,710000198008281944,2025-07-22 14:09:48,2025-12-16 00:52:02
C006277,郭华,15705518509,userC006277@example.com,女,27,,宁夏回族自治区,金卡会员,340000197701289020,2025-02-15 13:24:41,2025-02-21 05:37:34
C006278,周强,19349555896,userC006278@outlook.com,未知,34,210000,辽宁省,钻石会员,820000200104141584,2022-01-09 06:30:51,2025-08-29 21:49:34
C006279,杨静,13792948023,userC006279@163.com,女,25,450000,广西壮族自治区,钻石会员,430000196209139601,2023-06-29 03:45:37,2024-04-16 18:52:19
C006280,吴洋,15930640755,userC006280@163.com,男,49,460000,海南省,钻石会员,610000198909087414,2022-05-23 10:12:15,2025-06-22 11:56:14
C006281,吴磊,15393528746,userC006281@example.com,女,55,360000,江西省,银卡会员,820000199012294090,2024-11-21 23:46:55,2025-09-09 03:36:08
C006282,郭华,19755592045,userC006282@outlook.com,未知,59,630000,青海省,银卡会员,310000198505105806,2024-05-11 12:48:52,2024-08-24 06:38:02
C006283,吴秀英,18206450184,userC006283@163.com,男,64,450000,广西壮族自治区,钻石会员,350000198311211912,2021-12-18 23:57:55,2024-12-02 10:50:06
C006284,林伟,18723970589,userC006284@outlook.com,男,59,630000,青海省,金卡会员,820000200105232328,2025-11-28 06:27:16,2025-12-09 03:08:20
C006285,李磊,15269218063,userC006285@gmail.com,女,19,500000,重庆市,普通会员,510000196202067582,2024-04-11 14:59:32,2025-08-07 10:37:56
C006286,王秀英,19904849850,userC006286@gmail.com,男,55,130000,河北省,钻石会员,350000196201134562,2021-06-20 20:56:21,2023-05-18 21:25:46
C006287,郭芳,19365490605,userC006287@gmail.com,女,34,140000,山西省,银卡会员,440000200209163902,2024-04-02 19:32:44,2025-09-19 21:45:12
C006288,林军,15293757033,userC006288@outlook.com,女,71,230000,黑龙江省,银卡会员,710000199601032115,2025-02-01 08:10:32,2025-05-28 06:08:52
C006289,刘勇,19274344308,userC006289@outlook.com,未知,16,460000,海南省,普通会员,210000198110215526,2022-07-06 16:10:22,2024-02-01 15:55:07
C006290,杨娜,13143997667,userC006290@outlook.com,女,53,420000,湖北省,钻石会员,500000197309052029,2025-08-28 14:17:57,2025-12-23 13:20:32
C006291,杨超,17021398724,,女,54,210000,辽宁省,金卡会员,510000198407017001,2024-04-18 21:29:57,2025-11-29 12:59:57
C006292,吴强,17239996756,userC006292@gmail.com,女,64,110000,北京市,金卡会员,120000200006172730,2020-09-11 00:24:38,2024-11-16 15:35:20
C006293,吴秀英,19928826512,userC006293@outlook.com,女,45,140000,山西省,银卡会员,320000196705097506,2022-11-21 03:52:19,2023-07-08 16:01:12
C006294,朱勇,19615035064,userC006294@gmail.com,女,54,110000,北京市,普通会员,630000200303302430,2022-08-29 09:31:20,2025-08-09 23:14:18
C006295,何明,15599520697,userC006295@gmail.com,女,29,810000,香港特别行政区,钻石会员,450000197709177923,2023-03-04 02:37:42,2025-10-21 23:00:53
C006296,徐磊,13009598227,userC006296@example.com,男,61,330000,浙江省,钻石会员,820000196306095322,2023-11-06 00:23:27,2025-04-11 11:32:25
C006297,王超,19607079462,userC006297@qq.com,女,48,340000,安徽省,金卡会员,510000199909138440,2021-11-27 08:13:07,2022-12-11 00:45:38
C006298,吴强,13014391026,userC006298@example.com,男,25,640000,宁夏回族自治区,普通会员,120000198306270943,2022-04-27 14:59:44,2023-03-04 16:53:59
C006299,林明,13149277321,userC006299@qq.com,女,64,820000,澳门特别行政区,金卡会员,140000197802265831,2025-11-02 22:29:11,2025-12-22 09:52:58
C006300,陈军,15563113775,userC006300@gmail.com,未知,40,530000,云南省,银卡会员,140000198501298135,2020-04-27 11:00:47,2024-05-13 13:06:43
C006301,朱敏,18242826211,userC006301@outlook.com,未知,16,310000,上海市,钻石会员,530000199209296418,2020-07-16 08:07:54,2023-10-06 01:17:07
C006302,赵磊,18694891228,userC006302@gmail.com,未知,36,120000,天津市,钻石会员,820000199405122389,2021-03-26 13:46:52,2023-04-08 19:05:50
C006303,徐芳,17837201919,userC006303@example.com,男,19,230000,黑龙江省,银卡会员,540000199712269699,2020-07-31 17:53:24,2022-11-01 10:08:10
C006304,何芳,19553784934,userC006304@163.com,女,38,530000,云南省,金卡会员,440000199407167333,2023-03-12 10:42:02,2024-04-22 19:18:58
C006305,高娜,1564224803,userC006305@outlook.com,女,59,320000,江苏省,金卡会员,440000198704028420,2021-03-21 23:18:24,2024-06-07 03:49:53
C006306,陈敏,15823224045,userC006306@outlook.com,未知,18,440000,广东省,钻石会员,520000197506096735,2023-11-30 20:35:12,2025-07-29 07:54:17
C006307,赵娟,19079828933,userC006307@163.com,女,53,210000,辽宁省,普通会员,460000200204064224,2023-08-20 08:52:21,2024-11-03 16:49:22
C006308,林敏,15317018821,,女,51,650000,新疆维吾尔自治区,金卡会员,230000198401157376,2020-06-29 11:52:21,2021-11-01 11:16:51
C006309,陈强,19805925443,userC006309@qq.com,男,53,530000,云南省,银卡会员,710000200008156284,2022-04-10 01:52:36,2025-02-24 08:38:40
C006310,陈伟,19870720608,userC006310@qq.com,未知,68,520000,贵州省,钻石会员,150000199408166606,2023-08-28 08:48:47,2025-08-30 10:21:47
C006311,杨娟,13823802425,userC006311@gmail.com,女,39,540000,西藏自治区,普通会员,220000197101059656,2021-08-10 12:56:11,2024-08-17 17:15:37
C006312,李静,19873726642,userC006312@163.com,未知,75,110000,北京市,银卡会员,530000198911119613,2025-01-02 07:42:55,2025-02-08 05:16:02
C006313,朱芳,18845188794,userC006313@gmail.com,女,16,220000,吉林省,银卡会员,230000198203250095,2020-07-05 23:54:02,2024-05-25 01:48:06
C006314,高静,13930003904,userC006314@163.com,女,65,810000,香港特别行政区,银卡会员,130000198410115255,2020-12-02 14:23:17,2025-09-05 19:57:12
C006315,胡娜,17547672185,userC006315@example.com,女,26,630000,青海省,金卡会员,610000198203144421,2021-07-28 19:43:24,2022-06-24 17:32:27
C006316,孙静,17634056778,userC006316@163.com,未知,47,140000,山西省,金卡会员,610000198404221297,2020-12-14 14:19:00,2022-08-03 22:38:45
C006317,赵强,19936018445,userC006317@outlook.com,女,50,220000,吉林省,金卡会员,410000197810126203,2024-12-28 21:43:45,2025-11-05 04:32:59
C006318,郭艳,17781580564,userC006318@outlook.com,男,50,220000,吉林省,金卡会员,310000200607241721,2020-10-12 21:10:06,2025-04-10 15:16:10
C006319,林艳,15511526614,userC006319@qq.com,女,64,310000,上海市,钻石会员,530000196207293011,2020-04-23 01:38:54,2022-07-23 22:17:23
C006320,杨敏,19409136554,userC006320@gmail.com,女,37,510000,四川省,普通会员,310000199305093882,2020-10-11 12:31:13,2023-06-29 10:59:56
C006321,杨超,17333356536,userC006321@example.com,女,30,540000,西藏自治区,普通会员,340000199010025047,2022-05-10 03:01:35,2023-09-04 13:31:24
C006322,吴磊,15035256981,userC006322@outlook.com,未知,30,540000,西藏自治区,普通会员,220000197108126991,2024-07-24 07:44:38,2025-11-28 23:25:46
C006323,杨杰,17374480163,userC006323@example.com,男,25,140000,山西省,金卡会员,430000196402262913,2024-05-23 02:07:40,2025-07-14 02:30:50
C006324,黄勇,18242415925,userC006324@example.com,女,25,510000,四川省,普通会员,530000199512191325,2024-04-08 18:41:54,2025-03-05 17:03:06
C006325,徐超,19177700447,userC006325@163.com,未知,18,650000,新疆维吾尔自治区,钻石会员,610000200311171485,2021-08-31 19:54:46,2024-10-14 15:30:06
C006326,吴静,19507993869,userC006326@163.com,未知,55,320000,江苏省,金卡会员,450000197809059417,2022-03-19 19:47:41,2023-04-12 10:24:08
C006327,林杰,19963985377,userC006327@outlook.com,未知,71,410000,河南省,普通会员,710000198306122176,2021-05-17 10:28:15,2024-11-05 09:14:32
C006328,王强,19904818175,userC006328@example.com,未知,30,310000,上海市,银卡会员,710000197102260183,2021-09-10 02:43:26,2023-05-31 10:22:50
C006329,张超,17103768233,userC006329@163.com,未知,70,510000,四川省,银卡会员,500000200202149119,2024-06-19 10:35:59,2025-12-06 15:57:03
C006330,吴秀英,13499076201,userC006330@163.com,未知,53,450000,广西壮族自治区,银卡会员,140000196312290172,2025-08-01 07:55:48,2025-11-03 12:33:59
C006331,林明,17827439640,userC006331@example.com,未知,64,630000,青海省,钻石会员,420000199312243541,2022-08-15 19:15:02,2025-10-15 20:33:28
C006332,杨涛,19456527576,userC006332@outlook.com,男,17,460000,海南省,普通会员,510000196011271270,2023-02-10 16:23:32,2025-12-12 18:00:24
C006333,何杰,18341147067,userC006333@qq.com,男,72,640000,宁夏回族自治区,钻石会员,530000197305013078,2021-07-30 08:49:28,2024-08-02 11:41:00
C006334,赵秀英,17390609080,userC006334@qq.com,女,41,460000,海南省,银卡会员,820000200303104139,2023-07-24 03:04:51,2025-05-12 15:51:38
C006335,刘娟,13355925148,userC006335@qq.com,未知,47,310000,上海市,钻石会员,530000197011068166,2020-03-12 12:17:56,2024-12-09 10:46:56
C006336,刘伟,13727648335,userC006336@outlook.com,未知,58,130000,河北省,金卡会员,340000198001204547,2022-12-27 18:55:43,2025-09-24 15:00:12
C006337,刘勇,17284516086,userC006337@outlook.com,男,47,330000,浙江省,普通会员,120000199610059982,2023-07-17 01:46:00,2024-07-24 04:23:12
C006338,陈艳,19363862034,userC006338@qq.com,未知,20,410000,河南省,金卡会员,320000200707049897,2020-04-24 03:17:48,2021-12-07 12:20:22
C006339,徐娟,19823923365,userC006339@163.com,男,55,120000,天津市,钻石会员,610000197612099018,2024-04-26 05:15:02,2025-07-19 19:46:46
C006340,赵超,18212902254,userC006340@example.com,女,42,410000,河南省,银卡会员,510000198611297584,2022-08-18 14:40:49,2025-09-07 16:08:34
C006341,黄静,19622688559,userC006341@example.com,男,26,420000,湖北省,银卡会员,220000198705258630,2021-11-11 04:03:39,2024-11-28 04:25:11
C006342,黄华,15599833789,userC006342@gmail.com,,46,430000,湖南省,银卡会员,220000197203312372,2022-05-03 21:40:32,2025-07-12 04:56:56
C006343,王艳,13243864449,userC006343@outlook.com,未知,25,310000,上海市,钻石会员,420000199008159714,2025-12-25 18:17:47,2025-12-27 07:55:36
C006344,朱娜,15501437535,userC006344@outlook.com,未知,47,120000,天津市,银卡会员,210000199809267582,2020-02-08 00:51:13,2020-03-15 00:14:31
C006345,吴勇,18413914861,userC006345@163.com,男,58,330000,浙江省,银卡会员,440000197310264154,2025-03-11 01:40:10,2025-05-09 12:06:29
C006346,杨洋,17907312039,userC006346@outlook.com,男,75,140000,山西省,钻石会员,710000199608058903,2024-01-13 13:09:26,2025-11-03 06:33:36
C006347,徐军,18867434099,userC006347@outlook.com,未知,70,820000,澳门特别行政区,普通会员,310000196805148738,2025-12-23 19:54:45,2025-12-28 12:48:49
C006348,孙磊,18633861949,userC006348@example.com,女,35,120000,天津市,银卡会员,330000197808265459,2025-06-29 12:03:16,2025-07-16 22:26:31
C006349,林华,15082910105,userC006349@example.com,未知,34,320000,江苏省,钻石会员,620000196805287091,2024-01-25 05:51:12,2024-12-13 11:19:21
C006350,高娜,18813527127,userC006350@outlook.com,男,33,530000,云南省,金卡会员,420000197803267422,2023-03-26 11:36:20,2023-05-22 12:34:21
C006351,黄敏,19342577977,userC006351@163.com,未知,54,450000,广西壮族自治区,钻石会员,810000199510155744,2021-11-15 14:21:33,2024-09-18 18:46:46
C006352,赵军,13749122643,userC006352@qq.com,M,74,420000,湖北省,普通会员,150000200306110897,2024-12-03 22:54:18,2025-11-10 12:16:13
C006353,徐勇,17114704518,userC006353@example.com,女,31,110000,北京市,金卡会员,440000198407248672,2025-10-20 10:26:41,2025-12-20 07:41:20
C006354,徐超,15053916005,userC006354@example.com,男,37,150000,内蒙古自治区,普通会员,540000196305058368,2024-07-06 04:48:57,2024-11-05 06:15:47
C006355,赵艳,18247886792,userC006355@qq.com,未知,19,510000,四川省,银卡会员,330000199707019315,2023-01-31 19:55:13,2024-11-04 00:53:54
C006356,郭洋,17756250624,userC006356@gmail.com,男,41,710000,台湾省,金卡会员,460000200711142868,2021-12-13 14:32:53,2023-06-21 08:57:22
C006357,王强,17579149007,userC006357@gmail.com,女,20,610000,陕西省,金卡会员,520000200412098178,2024-07-23 23:59:49,2024-12-06 10:35:20
C006358,林勇,17578927638,userC006358@163.com,未知,74,220000,吉林省,钻石会员,650000196408045523,2021-06-08 20:04:40,2023-06-01 22:24:21
C006359,何芳,13671160233,userC006359@qq.com,未知,28,610000,陕西省,银卡会员,150000196703226971,2022-11-23 00:38:51,2025-01-24 20:34:44
C006360,胡军,phone_0518,userC006360@gmail.com,未知,29,630000,青海省,普通会员,220000196805254839,2021-10-29 15:55:33,2025-11-28 17:34:06
C006361,周强,19174509984,userC006361@outlook.com,未知,68,520000,贵州省,普通会员,430000197902185021,2024-04-23 08:24:09,2025-07-08 12:03:40
C006362,徐明,19158736736,userC006362@gmail.com,未知,25,820000,澳门特别行政区,普通会员,410000199907028597,2025-11-18 08:53:46,2025-12-05 14:33:14
C006363,张强,13228711743,userC006363@163.com,未知,43,150000,内蒙古自治区,普通会员,330000197408013628,2023-10-08 07:02:39,2024-08-12 22:35:31
C006364,陈娜,18161879258,userC006364@gmail.com,未知,47,410000,河南省,金卡会员,820000196609203284,2025-09-22 23:59:17,2025-10-13 20:58:02
C006365,高杰,19916065276,userC006365@example.com,女,75,710000,台湾省,钻石会员,450000198611083384,2024-01-06 15:12:01,2024-04-14 22:07:31
C006366,何勇,18883808550,userC006366@example.com,男,23,360000,江西省,银卡会员,210000196304097447,2021-12-25 05:05:34,2024-02-24 10:07:26
C006367,高娜,17621880708,userC006367@163.com,女,60,350000,福建省,普通会员,520000196911030737,2022-08-18 06:23:12,2025-04-22 19:23:31
C006368,朱敏,18897807294,userC006368@outlook.com,未知,60,810000,香港特别行政区,钻石会员,410000196111234163,2024-10-02 23:55:27,2025-10-16 14:34:59
C006369,陈强,15423600099,userC006369@gmail.com,男,26,430000,湖南省,普通会员,350000199505276937,2021-07-31 09:21:52,2025-01-07 10:04:56
C006370,杨军,,userC006370@163.com,女,73,330000,浙江省,钻石会员,220000198004086764,2021-11-22 19:49:08,2022-04-22 15:58:02
C006371,王明,15755132827,userC006371@example.com,女,67,540000,西藏自治区,银卡会员,320000197704069997,2020-10-23 11:31:42,2025-12-04 03:17:13
C006372,何娟,,userC006372@example.com,male,24,430000,湖南省,金卡会员,,2021-03-02 21:03:27,2022-12-13 09:37:45
C006373,周磊,13078414098,userC006373@gmail.com,女,31,130000,河北省,钻石会员,460000197202013654,2021-10-31 00:05:28,2021-11-05 00:56:15
C006374,何杰,13852806928,userC006374@outlook.com,男,24,610000,陕西省,金卡会员,510000196606262305,2020-12-25 09:57:27,2025-06-17 03:19:24
C006375,胡磊,19971293623,userC006375@gmail.com,未知,40,510000,四川省,金卡会员,230000199010086808,2022-08-02 18:24:43,2022-11-21 21:59:08
C006376,高娟,15820337986,userC006376@163.com,男,47,320000,江苏省,银卡会员,450000199712193000,2025-02-06 04:00:26,2025-07-14 13:41:42
C006377,杨勇,18916728858,userC006377@gmail.com,男,39,220000,吉林省,钻石会员,330000198401312700,2020-10-28 04:51:15,2023-01-21 09:45:29
C006378,孙华,15718391560,userC006378@outlook.com,男,61,110000,北京市,钻石会员,430000197604175372,2024-10-19 16:10:17,2025-01-28 01:20:06
C006379,何艳,17767853681,userC006379@example.com,男,47,320000,江苏省,银卡会员,530000198504066934,2025-07-29 20:23:07,2025-11-26 01:21:34
C006380,郭涛,17476270007,userC006380@gmail.com,未知,60,510000,四川省,银卡会员,450000197711080911,2024-01-25 14:54:22,2025-08-21 20:51:26
C006381,高敏,17296887537,userC006381@outlook.com,未知,75,500000,重庆市,银卡会员,320000196103282430,2022-07-16 10:07:42,2024-12-24 15:52:23
C006382,林超,19756804036,userC006382@qq.com,女,25,410000,河南省,钻石会员,110000198905025267,2023-09-10 21:05:51,2023-10-01 08:18:28
C006383,胡艳,17920156360,userC006383@163.com,女,50,350000,福建省,银卡会员,120000197205209797,2023-11-03 13:02:52,2024-08-22 09:07:50
C006384,郭华,19004358787,userC006384@outlook.com,女,41,130000,河北省,金卡会员,810000199009059923,2020-08-03 22:18:17,2024-08-01 22:43:05
C006385,胡伟,18241445123,userC006385@qq.com,女,18,510000,四川省,银卡会员,210000199602084314,2020-11-16 18:54:41,2024-09-13 14:43:52
C006386,高华,18758804428,userC006386@example.com,女,53,410000,河南省,银卡会员,130000198511246070,2022-02-07 02:54:04,2023-03-14 15:07:58
C006387,周娟,19242675393,userC006387@outlook.com,男,42,340000,安徽省,银卡会员,310000197604270914,2021-02-25 22:11:53,2023-10-28 14:08:18
C006388,王军,15797482564,userC006388@gmail.com,女,19,150000,内蒙古自治区,普通会员,110000199910231909,2020-01-29 05:15:03,2022-11-27 17:25:35
C006389,陈涛,19847026041,userC006389@qq.com,未知,56,620000,甘肃省,钻石会员,140000199508101160,2022-05-05 20:40:48,2023-09-02 00:03:49
C006390,黄娜,15536405219,userC006390@example.com,未知,75,460000,海南省,普通会员,210000198908265364,2021-01-27 17:59:06,2022-11-21 10:55:06
C006391,李勇,19245521002,userC006391@qq.com,女,23,620000,甘肃省,普通会员,420000198101130284,2024-04-29 05:06:52,2024-11-04 19:08:20
C006392,黄娟,13714344595,userC006392@example.com,未知,64,420000,湖北省,普通会员,230000200502176974,2024-03-09 12:47:10,2025-04-25 14:05:13
C006393,杨娟,13443761777,userC006393@outlook.com,男,63,620000,甘肃省,钻石会员,320000197101218620,2022-04-04 14:46:20,2025-02-08 10:13:09
C006394,周洋,17328226239,userC006394@qq.com,男,37,340000,安徽省,银卡会员,620000197701088037,2023-07-23 09:09:58,2024-11-04 14:57:20
C006395,杨洋,17840707261,userC006395@outlook.com,未知,38,520000,贵州省,银卡会员,640000198307086469,2024-10-18 23:40:56,2025-05-28 11:57:27
C006396,李勇,19032004124,userC006396@qq.com,男,67,370000,山东省,银卡会员,520000196304115454,2024-07-25 23:13:39,2024-08-13 07:31:44
C006397,赵涛,19050739938,userC006397@outlook.com,女,17,370000,山东省,钻石会员,350000198506133283,2021-05-12 03:35:58,2025-08-10 11:24:22
C006398,林华,18876997574,userC006398@gmail.com,女,70,500000,重庆市,金卡会员,510000200101015931,2024-07-04 07:49:26,2025-01-24 11:38:21
C006399,张明,17798399336,userC006399@example.com,未知,43,150000,内蒙古自治区,普通会员,810000200111154105,2022-09-14 02:43:52,2024-01-21 15:49:26
C006400,杨涛,17019765388,userC006400@163.com,男,22,820000,澳门特别行政区,普通会员,630000196612210591,2022-04-04 12:19:46,2025-10-27 17:11:34
C006401,朱伟,18166506628,userC006401@outlook.com,未知,66,610000,陕西省,银卡会员,230000197211147121,2021-02-24 09:45:54,2023-09-22 03:44:59
C006402,刘娟,13969034568,userC006402@163.com,未知,34,140000,山西省,钻石会员,820000200511122135,2023-12-29 14:26:39,2024-03-01 17:31:23
C006403,林艳,19624060860,userC006403@example.com,男,58,810000,香港特别行政区,普通会员,520000198904192644,2023-02-22 01:21:08,2023-11-02 06:55:23
C006404,张娜,19518323426,userC006404@outlook.com,男,44,630000,青海省,普通会员,140000199412069384,2025-05-30 23:16:42,2025-07-09 00:23:48
C006405,李涛,18920290086,userC006405@example.com,女,66,310000,上海市,普通会员,230000196708300114,2021-08-26 11:29:21,2025-04-01 23:51:30
C006406,杨艳,19504372477,userC006406@example.com,男,61,210000,辽宁省,普通会员,,2021-10-16 11:28:14,2023-03-31 09:07:21
C006407,张超,19133252066,userC006407@outlook.com,女,71,140000,山西省,银卡会员,150000197012313778,2021-01-05 05:59:23,2023-01-21 14:56:52
C006408,周芳,18769184003,userC006408@163.com,女,56,130000,河北省,钻石会员,500000198008257308,2021-07-25 04:43:02,2024-05-17 12:32:59
C006409,刘华,17311696804,userC006409@qq.com,未知,23,710000,台湾省,银卡会员,630000198506199965,2024-12-08 17:02:12,2025-12-14 12:33:22
C006410,杨艳,17529523635,userC006410@163.com,女,51,350000,福建省,金卡会员,310000198902223400,2023-08-31 13:50:38,2025-08-09 21:04:42
C006411,刘伟,13696999076,userC006411@163.com,女,38,410000,河南省,钻石会员,530000200006062780,2023-11-19 22:03:05,2025-03-02 03:19:31
C006412,吴华,19323898925,userC006412@gmail.com,女,48,130000,河北省,普通会员,150000197607180734,2024-09-09 15:30:49,2024-11-21 22:45:35
C006413,杨伟,17985462122,userC006413@qq.com,未知,33,520000,贵州省,银卡会员,360000196808195810,2024-10-07 17:18:08,2025-04-11 12:14:57
C006414,张静,17659657276,userC006414@163.com,女,0,640000,宁夏回族自治区,钻石会员,540000199508218641,2021-05-30 08:52:44,2023-09-25 07:42:19
C006415,赵磊,13673582165,userC006415@163.com,未知,55,310000,上海市,银卡会员,370000197404146255,2022-10-29 19:36:39,2025-08-31 12:14:32
C006416,杨伟,13712320561,userC006416@gmail.com,男,35,210000,辽宁省,金卡会员,630000200101143961,2022-01-04 18:28:38,2023-08-24 15:10:01
C006417,吴秀英,18853448593,userC006417@gmail.com,女,30,620000,甘肃省,普通会员,310000198904112917,2023-10-16 16:54:42,2024-11-02 09:05:37
C006418,刘伟,17294780525,userC006418@outlook.com,男,69,510000,四川省,钻石会员,420000197702235255,2024-07-01 00:27:29,2025-03-07 22:00:07
